year,course,number,mark_type,mean,sd,max,p99,p90,p75,p50,p25
2025,Software Engineering,1768.0,hsc,37.6,5.6,49.0,48.0,44.5,41.5,38.0,34.5
2025,Software Engineering,1768.0,scaled,26.7,10.3,50.0,47.3,40.5,34.6,27.2,19.0
2025,Studies of Religion I,8169.0,hsc,38.8,5.4,50.0,48.0,46.0,43.0,39.0,35.0
2025,Studies of Religion I,8169.0,scaled,27.7,9.3,48.8,45.2,39.9,34.8,28.1,20.8
2025,Studies of Religion II,6731.0,hsc,38.9,5.4,49.5,48.0,45.0,43.0,39.5,36.0
2025,Studies of Religion II,6731.0,scaled,27.3,10.3,50.0,46.0,40.5,35.4,28.1,19.7
2025,Textiles & Design,1482.0,hsc,38.9,5.6,49.0,48.0,46.0,43.5,39.5,35.0
2025,Textiles & Design,1482.0,scaled,22.8,11.2,48.5,45.6,38.3,31.5,22.4,13.8
2025,Visual Arts,9047.0,hsc,40.9,3.9,50.0,48.0,45.5,44.0,41.5,38.5
2025,Visual Arts,9047.0,scaled,21.7,11.2,48.7,45.3,37.4,30.1,21.1,12.6
2025,Arabic Continuers,232.0,hsc,40.6,5.0,49.0,48.0,46.0,44.0,41.0,38.5
2025,Arabic Continuers,232.0,scaled,17.5,11.3,44.9,42.6,34.4,25.0,15.5,8.8
2025,Arabic Extension,53.0,hsc,42.9,3.7,49.0,49.0,47.0,46.0,43.0,41.0
2025,Arabic Extension,53.0,scaled,25.7,6.8,41.6,41.6,33.7,32.1,25.3,21.3
2025,Chinese Beginners,56.0,hsc,39.3,8.7,49.5,49.5,48.5,47.5,42.0,32.0
2025,Chinese Beginners,56.0,scaled,23.8,12.2,48.1,48.1,39.0,34.7,23.3,14.2
2025,Chinese Continuers,334.0,hsc,43.5,5.0,49.5,49.5,48.5,47.5,45.5,40.5
2025,Chinese Continuers,334.0,scaled,32.8,9.6,50.0,48.6,43.5,40.2,35.0,26.0
2025,Chinese Extension,106.0,hsc,44.6,3.5,49.0,49.0,48.0,47.0,46.0,43.0
2025,Chinese Extension,106.0,scaled,37.3,5.4,50.0,48.3,44.4,41.2,37.5,33.6
2025,Chinese & Literature,305.0,hsc,42.2,3.3,48.5,47.5,46.0,44.5,42.5,40.5
2025,Chinese & Literature,305.0,scaled,24.0,10.6,49.2,45.5,38.6,31.7,24.0,15.5
2025,Chinese in Context,110.0,hsc,45.2,2.9,49.5,49.5,48.0,47.0,45.5,44.5
2025,Chinese in Context,110.0,scaled,31.5,9.7,50.0,49.3,42.7,38.5,31.9,25.9
2025,Classical Hebrew Continuers,25.0,hsc,43.3,6.1,49.5,,,,,
2025,Classical Hebrew Continuers,25.0,scaled,30.0,10.5,50.0,,,,,
2025,Classical Hebrew Extension,12.0,hsc,44.2,2.9,48.0,,,,,
2025,Classical Hebrew Extension,12.0,scaled,33.3,7.8,48.1,,,,,
2025,Croatian Continuers,14.0,hsc,35.6,4.7,43.5,,,,,
2025,Croatian Continuers,14.0,scaled,23.9,12.0,50.0,,,,,
2025,French Beginners,341.0,hsc,38.2,7.0,48.5,48.0,46.5,44.0,39.0,34.5
2025,French Beginners,341.0,scaled,24.7,11.0,49.2,47.0,40.1,33.2,24.0,16.8
2025,French Continuers,520.0,hsc,41.2,4.6,49.5,49.0,47.0,45.0,41.5,38.0
2025,French Continuers,520.0,scaled,34.4,8.0,50.0,48.0,44.2,40.5,35.4,29.7
2025,French Extension,104.0,hsc,40.3,4.7,48.0,48.0,46.0,44.0,40.0,37.0
2025,French Extension,104.0,scaled,38.9,6.2,50.0,50.0,47.0,43.3,38.5,34.5
2025,German Beginners,102.0,hsc,41.1,5.1,50.0,49.5,48.0,45.5,41.0,37.5
2025,German Beginners,102.0,scaled,29.2,9.9,50.0,49.2,42.5,35.9,29.0,21.9
2025,German Continuers,173.0,hsc,41.1,4.8,49.5,49.0,47.5,45.5,41.0,38.0
2025,German Continuers,173.0,scaled,33.7,9.0,50.0,48.9,45.1,41.1,34.2,28.5
2025,German Extension,55.0,hsc,44.7,3.6,50.0,50.0,49.0,48.0,45.0,43.0
2025,German Extension,55.0,scaled,38.4,6.9,50.0,50.0,46.7,44.7,37.9,34.9
2025,Hindi Continuers,29.0,hsc,42.3,4.9,47.5,,,,,
2025,Hindi Continuers,29.0,scaled,20.5,13.0,48.2,,,,,
2025,Indonesian Beginners,38.0,hsc,39.3,6.1,49.0,,,,,
2025,Indonesian Beginners,38.0,scaled,25.1,10.2,45.2,,,,,
2025,Indonesian Continuers,50.0,hsc,43.9,4.4,49.0,49.0,48.5,47.0,45.0,42.0
2025,Indonesian Continuers,50.0,scaled,30.9,10.2,50.0,50.0,46.3,36.9,29.9,23.8
2025,Indonesian Extension,24.0,hsc,44.1,3.2,49.0,,,,,
2025,Indonesian Extension,24.0,scaled,35.5,7.2,50.0,,,,,
2025,Italian Beginners,294.0,hsc,38.8,7.2,50.0,49.5,47.5,45.0,39.5,33.5
2025,Italian Beginners,294.0,scaled,28.3,10.5,50.0,48.1,41.9,36.4,28.9,19.9
2025,Italian Continuers,191.0,hsc,41.7,4.7,49.0,49.0,47.0,44.5,43.0,39.0
2025,Italian Continuers,191.0,scaled,32.2,9.9,50.0,49.6,45.0,38.8,33.9,24.9
2025,Italian Extension,48.0,hsc,44.1,3.2,49.0,49.0,48.0,46.0,45.0,41.0
2025,Italian Extension,48.0,scaled,39.5,4.6,50.0,50.0,47.1,41.4,39.3,36.0
2025,Japanese Beginners,357.0,hsc,35.6,8.8,49.5,47.5,45.5,42.5,37.0,31.0
2025,Japanese Beginners,357.0,scaled,24.1,11.7,48.8,44.2,40.1,33.5,24.8,14.9
2025,Japanese Continuers,794.0,hsc,39.7,6.2,50.0,49.0,47.0,44.5,40.5,36.0
2025,Japanese Continuers,794.0,scaled,30.8,9.6,50.0,47.6,42.4,38.1,32.1,25.1
2025,Japanese Extension,134.0,hsc,43.6,4.1,49.0,49.0,48.0,47.0,45.0,42.0
2025,Japanese Extension,134.0,scaled,38.0,5.2,50.0,48.3,45.0,41.2,38.0,34.7
2025,Japanese in Context,34.0,hsc,43.0,3.2,48.5,,,,,
2025,Japanese in Context,34.0,scaled,27.6,11.0,50.0,,,,,
2025,Khmer Continuers,14.0,hsc,44.1,2.1,46.5,,,,,
2025,Khmer Continuers,14.0,scaled,17.8,6.7,31.5,,,,,
2025,Korean Beginners,110.0,hsc,41.4,5.6,49.5,49.5,48.0,46.0,41.5,38.0
2025,Korean Beginners,110.0,scaled,27.7,11.1,49.2,49.0,42.8,36.1,26.1,19.8
2025,Korean Continuers,84.0,hsc,43.5,4.9,49.0,49.0,47.5,46.5,45.5,41.5
2025,Korean Continuers,84.0,scaled,27.2,10.7,48.6,48.6,39.4,34.1,28.0,20.5
2025,Korean & Literature,18.0,hsc,44.4,3.8,49.5,,,,,
2025,Korean & Literature,18.0,scaled,28.6,10.2,50.0,,,,,
2025,Korean in Context,19.0,hsc,44.2,4.4,50.0,,,,,
2025,Korean in Context,19.0,scaled,30.5,8.9,50.0,,,,,
2025,Latin Continuers,140.0,hsc,44.1,4.4,50.0,49.5,48.5,47.5,45.5,42.0
2025,Latin Continuers,140.0,scaled,40.5,7.3,50.0,49.0,47.7,46.1,42.6,37.3
2025,Latin Extension,80.0,hsc,46.0,4.2,50.0,50.0,49.0,49.0,47.0,45.0
2025,Latin Extension,80.0,scaled,42.3,6.4,50.0,50.0,48.4,47.0,43.7,39.4
2025,Macedonian Continuers,15.0,hsc,38.6,6.1,48.0,,,,,
2025,Macedonian Continuers,15.0,scaled,24.3,10.5,44.2,,,,,
2025,Modern Greek Beginners,102.0,hsc,43.0,6.0,50.0,50.0,49.0,48.0,44.5,40.0
2025,Modern Greek Beginners,102.0,scaled,26.0,10.5,47.0,45.2,39.0,34.8,25.5,18.7
2025,Modern Greek Continuers,55.0,hsc,42.6,5.9,49.5,49.5,49.0,47.5,43.5,38.5
2025,Modern Greek Continuers,55.0,scaled,25.2,13.9,50.0,50.0,45.6,35.3,21.4,13.9
2025,Modern Greek Extension,16.0,hsc,42.2,4.7,49.0,,,,,
2025,Modern Greek Extension,16.0,scaled,33.9,6.6,48.7,,,,,
2025,Modern Hebrew Continuers,32.0,hsc,45.4,3.8,49.5,,,,,
2025,Modern Hebrew Continuers,32.0,scaled,30.7,9.8,50.0,,,,,
2025,Persian Continuers,27.0,hsc,43.4,4.8,49.0,,,,,
2025,Persian Continuers,27.0,scaled,21.6,13.2,46.9,,,,,
2025,Polish Continuers,22.0,hsc,46.8,1.6,49.0,,,,,
2025,Polish Continuers,22.0,scaled,28.5,12.1,50.0,,,,,
2025,Portuguese Continuers,14.0,hsc,41.0,4.1,47.0,,,,,
2025,Portuguese Continuers,14.0,scaled,26.6,9.1,45.3,,,,,
2025,Punjabi Continuers,30.0,hsc,41.8,4.8,48.5,,,,,
2025,Punjabi Continuers,30.0,scaled,26.0,10.9,48.7,,,,,
2025,Russian Continuers,19.0,hsc,44.1,3.0,48.0,,,,,
2025,Russian Continuers,19.0,scaled,24.8,10.2,44.3,,,,,
2025,Serbian Continuers,27.0,hsc,39.7,6.4,48.0,,,,,
2025,Serbian Continuers,27.0,scaled,20.9,10.7,44.7,,,,,
2025,Spanish Beginners,286.0,hsc,40.3,6.3,49.5,49.0,48.0,45.5,41.5,36.0
2025,Spanish Beginners,286.0,scaled,25.7,12.2,50.0,47.9,42.3,35.5,26.0,16.6
2025,Spanish Continuers,180.0,hsc,40.6,5.1,49.0,49.0,47.0,44.5,41.5,36.5
2025,Spanish Continuers,180.0,scaled,26.6,9.8,47.4,46.8,39.0,33.3,28.0,19.8
2025,Spanish Extension,57.0,hsc,44.3,3.4,49.0,49.0,48.0,47.0,45.0,42.0
2025,Spanish Extension,57.0,scaled,32.4,5.8,47.2,47.2,40.3,36.5,31.6,28.0
2025,Turkish Continuers,36.0,hsc,42.9,4.6,48.5,,,,,
2025,Turkish Continuers,36.0,scaled,20.9,13.4,49.1,,,,,
2025,Vietnamese Continuers,218.0,hsc,39.8,3.5,47.5,46.5,43.5,42.5,40.0,37.5
2025,Vietnamese Continuers,218.0,scaled,17.9,9.5,41.1,40.3,30.7,25.1,16.3,10.2
2025,Automotive Exam,264.0,hsc,37.3,4.6,47.5,47.0,43.5,41.0,37.0,33.5
2025,Automotive Exam,264.0,scaled,14.1,9.8,38.2,37.7,28.8,21.2,11.5,5.7
2025,Business Services Exam,1515.0,hsc,36.8,5.2,50.0,46.5,43.0,40.5,37.0,33.5
2025,Business Services Exam,1515.0,scaled,18.7,9.8,42.4,39.1,32.9,26.1,17.8,10.8
2025,Construction Exam,1951.0,hsc,38.0,5.5,48.0,47.0,44.0,42.0,39.0,35.0
2025,Construction Exam,1951.0,scaled,16.5,10.3,41.4,39.5,31.4,24.7,15.0,8.3
2025,Electrotechnology Exam,328.0,hsc,36.1,4.6,46.5,45.0,42.5,39.5,36.5,32.5
2025,Electrotechnology Exam,328.0,scaled,17.6,9.1,39.5,36.7,31.1,24.0,17.2,9.5
2025,Entertainment Industry Exam,979.0,hsc,39.0,4.6,48.0,47.5,45.0,43.0,39.0,36.0
2025,Entertainment Industry Exam,979.0,scaled,20.8,9.9,44.3,43.5,34.4,28.6,19.9,13.2
2025,Financial Services Exam,101.0,hsc,36.8,4.4,45.5,45.5,43.0,40.5,36.5,34.0
2025,Financial Services Exam,101.0,scaled,24.6,9.7,46.6,46.6,39.2,32.0,22.9,17.5
2025,Hospitality Exam,5642.0,hsc,37.7,4.8,48.5,46.5,43.5,41.0,38.0,34.5
2025,Hospitality Exam,5642.0,scaled,18.7,10.2,43.6,41.2,33.6,25.9,17.5,10.1
2025,Human Services Exam,790.0,hsc,36.5,4.1,47.5,46.5,42.5,39.0,36.0,33.5
2025,Human Services Exam,790.0,scaled,18.7,9.0,40.6,39.1,32.1,25.1,18.1,11.5
2025,Information & Digital Technology Exam,385.0,hsc,38.3,4.3,47.5,47.0,43.5,41.5,38.5,35.5
2025,Information & Digital Technology Exam,385.0,scaled,20.5,9.0,42.1,40.6,32.3,27.0,19.9,13.9
2025,Primary Industries Exam,663.0,hsc,37.3,3.9,48.5,45.5,42.5,40.0,37.5,35.0
2025,Primary Industries Exam,663.0,scaled,16.2,9.1,38.7,36.2,29.9,23.5,15.2,8.7
2025,Retail Services Exam,909.0,hsc,35.5,4.6,47.5,46.0,41.5,38.0,35.5,33.0
2025,Retail Services Exam,909.0,scaled,16.1,10.2,41.0,39.3,31.9,22.9,14.7,7.4
2025,"Tourism, Travel & Events Exam",94.0,hsc,37.9,3.7,45.5,45.5,42.5,40.5,38.0,36.0
2025,"Tourism, Travel & Events Exam",94.0,scaled,20.4,9.6,43.1,43.1,34.4,26.4,19.4,13.9
